"장소ID","장소명","도로명주소","위도","경도","등록일시","수정일시","지번주소","사용여부"
534,"까망돼지","제주특별자치도 서귀포시 색달중앙로 21 여미지하우스",33.2573799,126.4134252,18/06/30,18/06/30,"제주특별자치도 서귀포시 예래동 2534-9","y"
543,"금능해수욕장","",33.3886892,126.2346305,18/06/30,18/06/30,"제주특별자치도 제주시 한림읍 협재리 2695-2","y"
544,"비자림","",33.4733869,126.8139876,18/06/30,18/06/30,"제주특별자치도 제주시 구좌읍 세화리 3577","y"
591,"웨이브","제주특별자치도 서귀포시 표선당포로 10-4",33.3252602,126.8436965,18/07/05,18/07/05,"제주특별자치도 서귀포시 표선면 표선리 40-46","y"
548,"예촌연수네가든","제주특별자치도 서귀포시 신례동로 60",33.2909659,126.6341598,18/07/01,18/07/01,"제주특별자치도 서귀포시 남원읍 신례리 1382-2","y"
599,"도착쿠","제주특별자치도 제주시 공항로 2",33.5054733,126.4919554,18/07/05,18/07/05,"제주특별자치도 제주시 용담2동 2002","y"
589,"zzz제주흑돼지","제주특별자치도 제주시 신대로 104",33.487992,126.4962037,18/07/05,18/07/05,"제주특별자치도 제주시 연동 302-3","y"
596,"공항","",33.4941747,126.4913343,18/07/05,18/07/05,"제주특별자치도 제주시 도두동 159-3","y"
682,"더퍼스트70호텔","제주특별자치도 서귀포시 명동로 46 글램블루호텔",33.2470804,126.5668101,18/07/10,18/07/10,"제주특별자치도 서귀포시 정방동 186","y"
685,"자전거대여","제주특별자치도 제주시 공항로 2",33.4983804,126.5394997,18/07/10,18/07/10,"제주특별자치도 제주시 이도2동 444","y"
688,"제주청소년수련원","제주특별자치도 제주시 금능남로 128",33.3777096,126.2365028,18/07/10,18/07/10,"제주특별자치도 제주시 한림읍 금능리 2243-1","y"
697,"한담공원(첫째날갈수있음","제주특별자치도 제주시 조함해안로 525",33.4596445,126.311029,18/07/10,18/07/10,"제주특별자치도 제주시 애월읍 애월리 2459-1","y"
701,"용머리해안 기괴암벽","제주특별자치도 제주시 월령안길 6",33.23191,126.3154603,18/07/10,18/07/10,"제주특별자치도 제주시 구좌읍 월정리 산41-3","y"
429,"임금님밥상","제주특별자치도 제주시 은남3길 1",33.4871374,126.4955073,18/06/20,18/06/20,"제주특별자치도 제주시 연동 293-58","y"
433,"무안국제공항","전라남도 무안군 공항로 970-260 무안국제공항",34.9935733,126.3881739,18/06/21,18/06/21,"전라남도 무안군 망운면 피서리 1065","y"
533,"꿈에그린펜션","제주특별자치도 서귀포시 천제연로 65 꿈에그린펜션",33.2562094,126.4129041,18/06/30,18/06/30,"제주특별자치도 서귀포시 예래동 2532-1","y"
529,"제주 아비앙또","제주특별자치도 서귀포시 일주동로4120번길 130-42",33.4577779,126.9001271,18/06/29,18/06/29,"제주특별자치도 서귀포시 성산읍 오조리 1611-2","y"
532,"제주국제공항","제주특별자치도 제주시 공항로 2",33.5069547,126.4929072,18/06/30,18/06/30,"제주특별자치도 제주시 용담2동 2002","y"
535,"망고레이","제주특별자치도 제주시 하귀9길 34",33.4840092,126.4160246,18/06/30,18/06/30,"제주특별자치도 제주시 애월읍 하귀1리 157-6","y"
567,"에코랜드","제주특별자치도 제주시 남조로 1982",33.44703,126.6713151,18/07/03,18/07/03,"제주특별자치도 제주시 조천읍 교래리 385-1","y"
608,"제주 사진집","제주특별자치도 서귀포시 일주서로 1613-83",33.2500665,126.3410949,18/07/06,18/07/06,"제주특별자치도 서귀포시 안덕면 화순리 1369-5","y"
586,"제주공항","제주특별자치도 제주시 공항로 2",33.5070277,126.4928459,18/07/04,18/07/04,"제주특별자치도 제주시 용담2동 2002","y"
626,"오설록티뮤지업","제주특별자치도 서귀포시 산록남로762번길 113",33.3032153,126.2926066,18/07/07,18/07/07,"제주특별자치도 서귀포시 안덕면 서광리 1224-11","y"
641,"김경숙해바라기농장","제주특별자치도 제주시 번영로 854-1",33.4775863,126.6280489,18/07/07,18/07/07,"제주특별자치도 제주시 봉개동 391","y"
638,"쇠소깍(구경)","제주특별자치도 제주시 세화7길 23-14",33.2510328,126.6268063,18/07/07,18/07/07,"제주특별자치도 서귀포시 남원읍 태흥리 364-4","y"
642,"아침미소목장","제주특별자치도 제주시 번영로 854-1",33.4548342,126.5864531,18/07/07,18/07/07,"제주특별자치도 제주시 아라동 1377","y"
643,"더포그레이스 (숙소)","제주특별자치도 제주시 번영로 854-1",33.4729021,126.9118857,18/07/07,18/07/07,"제주특별자치도 서귀포시 성산읍 시흥리 210","y"
704,"천제연폭포","제주특별자치도 서귀포시 중문관광로110번길 15",33.2498654,126.41299,18/07/10,18/07/10,"제주특별자치도 서귀포시 예래동 2864-36","y"
705,"아쿠와 플라넷 수족관","제주특별자치도 서귀포시 섭지코지로 95 Aqua Planet Jeju",33.4316759,126.9283529,18/07/10,18/07/10,"제주특별자치도 서귀포시 성산읍 고성리 127-3","y"
708,"제주뚝배기 전복뚝배기","제주특별자치도 서귀포시 섭지코지로 107 휘닉스아일랜드콘도",33.4601868,126.9318951,18/07/10,18/07/10,"제주특별자치도 서귀포시 성산읍 오조리 865","y"
713,"MATRO","제주특별자치도 제주시 중앙로 13",33.5169237,126.5255138,18/07/10,18/07/10,"제주특별자치도 제주시 건입동 1441","y"
711,"중문 제이힐&시티 호텔","제주특별자치도 서귀포시 천제연로188번길 15 예그린하우스",33.2507361,126.4245574,18/07/10,18/07/10,"제주특별자치도 서귀포시 중문동 2049-1","y"
712,"송악산항 ","제주특별자치도 서귀포시 천제연로188번길 15 예그린하우스",33.2069373,126.2907652,18/07/10,18/07/10,"제주특별자치도 서귀포시 대정읍 상모리 130-8","y"
714,"삼양해수욕장","제주특별자치도 제주시 선사로8길 13-6",33.5258871,126.5867512,18/07/10,18/07/10,"제주특별자치도 제주시 삼양동 1569-24","y"
715,"아이브리조트","제주특별자치도 서귀포시 산록남로 1966-34 제주아이브",33.2883509,126.4966179,18/07/10,18/07/10,"제주특별자치도 서귀포시 대천동 224","y"
716,"제주공항","",33.5043817,126.4925882,18/07/10,18/07/10,"제주특별자치도 제주시 용담2동 1946","y"
717,"왕따나무","",33.3510716,126.3485254,18/07/10,18/07/10,"제주특별자치도 제주시 한림읍 금악리 산30-8","y"
718,"성이시돌목장","제주특별자치도 제주시 금악동길 35",33.346977,126.3273081,18/07/10,18/07/10,"제주특별자치도 제주시 한림읍 금악리 124","y"
719,"공항","",33.5018986,126.4995758,18/07/11,18/07/11,"제주특별자치도 제주시 용담2동 1653","y"
720,"제주공항","",33.5014107,126.4892465,18/07/11,18/07/11,"제주특별자치도 제주시 도두동 353-3","y"
726,"하나로마트 성산일출봉점","제주특별자치도 서귀포시 섭지코지로 35",33.4658272,126.9344896,18/07/12,18/07/12,"제주특별자치도 서귀포시 성산읍 성산리 277","y"
725,"먹/오후새우시","제주특별자치도 서귀포시 천제연로 184-1 명동춘천닭갈비",33.2516014,126.4242772,18/07/11,18/07/11,"제주특별자치도 서귀포시 중문동 2119-4","y"
723,"비앤썬 펜션","",33.4333027,126.9227383,18/07/11,18/07/11,"제주특별자치도 서귀포시 성산읍 고성리 809","y"
724,"제주공항","제주특별자치도 제주시 공항로 2",33.5067537,126.4928668,18/07/11,18/07/11,"제주특별자치도 제주시 용담2동 2002","y"
727,"제주항","",33.5217837,126.5396624,18/07/12,18/07/12,"제주특별자치도 제주시 건입동 908-12","y"
432,"제주공항","",33.4776351,126.4970995,18/06/21,18/06/21,"제주특별자치도 제주시 연동 566","y"
455,"버드나무집","",33.5414763,126.6674255,18/06/24,18/06/24,"제주특별자치도 제주시 조천읍 함덕리 1002-66","y"
423,"가라지하우스","제주특별자치도 서귀포시 산방로388번길 2",33.2317496,126.2956207,18/06/19,18/06/19,"제주특별자치도 서귀포시 안덕면 사계리 2816-1","y"
427,"성산일출봉","제주특별자치도 서귀포시 일출로 248",33.4596682,126.9447739,18/06/20,18/06/20,"대한민국","y"
443,"숙소","제주특별자치도 서귀포시 일주동로 6337",33.3056538,126.7951466,18/06/22,18/06/22,"제주특별자치도 서귀포시 표선면 세화리 1569","y"
445,"4.3유적지섯알오름학살터유적비","제주특별자치도 서귀포시 일주동로 6337",33.2057335,126.2809807,18/06/22,18/06/22,"제주특별자치도 서귀포시 대정읍 상모리 1590-3","y"
500,"자매국수","제주특별자치도 제주시 삼성로 67",33.5080779,126.5323771,18/06/26,18/06/26,"제주특별자치도 제주시 일도2동 1034-10","y"
501,"제주인하우스펜션","제주특별자치도 서귀포시 법환상로2번길 57",33.2442527,126.5147256,18/06/27,18/06/27,"제주특별자치도 서귀포시 대륜동 629-1","y"
502,"제주공항","제주특별자치도 제주시 공항로 2",33.5069536,126.4931494,18/06/27,18/06/27,"제주특별자치도 제주시 용담2동 2002","y"
503,"차","제주특별자치도 제주시 공항로 2",33.4939383,126.4914001,18/06/27,18/06/27,"제주특별자치도 제주시 도두동 162-14","y"
504,"무거버거","제주특별자치도 제주시 조함해안로 356",33.548971,126.6550395,18/06/27,18/06/27,"제주특별자치도 제주시 조천읍 신흥리 15-4","y"
505,"솔동산고기국수","제주특별자치도 서귀포시 부두로 23 유림갈비",33.2429358,126.5652559,18/06/27,18/06/27,"제주특별자치도 서귀포시 송산동 724-5","y"
506,"아쿠아플라넷제주입구","제주특별자치도 서귀포시 섭지코지로 95 Aqua Planet Jeju",33.4345895,126.9250158,18/06/27,18/06/27,"제주특별자치도 서귀포시 성산읍 고성리 127-6","y"
507,"공항","",33.4980092,126.4968646,18/06/27,18/06/27,"제주특별자치도 제주시 용담2동 1762-2","y"
510,"제주공항","",33.5044484,126.4936898,18/06/27,18/06/27,"제주특별자치도 제주시 용담2동 1946","y"
511,"게스트하우스 에녹","제주특별자치도 제주시 서흘길 38",33.528539,126.5895108,18/06/27,18/06/27,"제주특별자치도 제주시 삼양동 1580-2","y"
512,"이기풍선교기념관","제주특별자치도 제주시 남조로 2125",33.4563523,126.6605459,18/06/27,18/06/27,"제주특별자치도 제주시 조천읍 와흘리 산14-3","y"
514,"숙소 (에어비엔비)","제주특별자치도 제주시 1100로 2070-510 윗세오름대피소",33.2445732,126.5869455,18/06/27,18/06/27,"제주특별자치도 서귀포시 송산동 387-1","y"
515,"호텔 시리우스","제주특별자치도 제주시 도령로 133",33.4934287,126.4909374,18/06/27,18/06/27,"제주특별자치도 제주시 연동 2334-4","y"
516,"성이시돌 목장","",33.3470084,126.327486,18/06/27,18/06/27,"제주특별자치도 제주시 한림읍 금악리 135-1","y"
537,"공항","",33.4933471,126.491407,18/06/30,18/06/30,"제주특별자치도 제주시 연동 2335-4","y"
538,"성산일출봉","",33.4437934,126.9319644,18/06/30,18/06/30,"대한민국","y"
539,"한라수목원 ","",33.4581789,126.496635,18/06/30,18/06/30,"제주특별자치도 제주시 연동 739","y"
540,"우도","",33.4999054,126.9584695,18/06/30,18/06/30,"제주특별자치도 제주시 우도면 연평리 435","y"
541,"협재해수욕장","",33.3715852,126.261662,18/06/30,18/06/30,"제주특별자치도 제주시 한림읍 상명리 1921-1","y"
542,"한라산","",33.3749693,126.5209834,18/06/30,18/06/30,"제주특별자치도 제주시 노형동 산220-12","y"
545,"제주절물휴양림","제주특별자치도 제주시 명림로 584 절물휴양림",33.4241549,126.6243778,18/06/30,18/06/30,"제주특별자치도 제주시 봉개동 산78-1","y"
547,"수목원테마파크","",33.4701559,126.488146,18/07/01,18/07/01,"제주특별자치도 제주시 연동 1321","y"
556,"제주공항","",33.5002619,126.4899488,18/07/02,18/07/02,"제주특별자치도 제주시 도두동 96-3","y"
562,"명송리조트","",33.4347978,126.7354309,18/07/03,18/07/03,"제주특별자치도 제주시 구좌읍 송당리 2629","y"
560,"채움풀빌라","제주특별자치도 서귀포시 대포중앙로 44",33.2473802,126.4324221,18/07/03,18/07/03,"제주특별자치도 서귀포시 중문동 779","y"
561,"mj리조트","",33.5286872,126.8793975,18/07/03,18/07/03,"제주특별자치도 제주시 구좌읍 하도리 1893-1","y"
563,"아리랑렌트카","제주특별자치도 제주시 용마서길 34",33.5149608,126.5021045,18/07/03,18/07/03,"제주특별자치도 제주시 용담2동 970-3","y"
568,"제주민속촌","제주특별자치도 서귀포시 민속해안로 631-34",33.3217528,126.8416099,18/07/03,18/07/03,"제주특별자치도 서귀포시 표선면 표선리 40-1","y"
581,"솔펜션","제주특별자치도 서귀포시 1100로 731-32 푸른목장",33.4862666,126.9028631,18/07/04,18/07/04,"대한민국","y"
584,"피규어 박물관","제주특별자치도 서귀포시 한창로 243",33.2817516,126.3555068,18/07/04,18/07/04,"제주특별자치도 서귀포시 안덕면 상창리 1875-8","y"
585,"사려니숲길","",33.3303539,126.5521516,18/07/04,18/07/04,"제주특별자치도 서귀포시 영천동 산1","y"
587,"문개항아리","제주특별자치도 제주시 조함해안로 217-1",33.5534537,126.6439448,18/07/04,18/07/04,"제주특별자치도 제주시 조천읍 신흥리 792-1","y"
588,"아이미제주비치호텔","제주특별자치도 제주시 조함해안로 474 제주비치",33.5433127,126.6634124,18/07/05,18/07/05,"제주특별자치도 제주시 조천읍 함덕리 1011","y"
600,"네이처트레일","제주특별자치도 제주시 홍수암로 30-5",33.3826072,126.2253466,18/07/05,18/07/05,"제주특별자치도 제주시 한림읍 금능리 1842-6","y"
602,"제이힐호텔","제주특별자치도 서귀포시 천제연로188번길 11",33.2507771,126.4246882,18/07/05,18/07/05,"제주특별자치도 서귀포시 중문동 2050-1","y"
610,"윈드스톤","제주특별자치도 제주시 광성로 277",33.460696,126.4363692,18/07/06,18/07/06,"제주특별자치도 제주시 애월읍 광령리 1345-1","y"
612,"스시앤","제주특별자치도 제주시 고산동산5길 24",33.4961304,126.5353437,18/07/06,18/07/06,"제주특별자치도 제주시 이도2동 1059-16","y"
614,"종종식당","제주특별자치도 제주시 용담로 3 제주출입국관리사무소",33.5136148,126.5029779,18/07/06,18/07/06,"제주특별자치도 제주시 용담2동 953","y"
659,"용두암","제주특별자치도 제주시 서해안로 687-1",33.5157914,126.5120243,18/07/09,18/07/09,"제주특별자치도 제주시 용담2동 488-5","y"
650,"한우궁","제주특별자치도 제주시 신대로9길 7",33.4908545,126.4976719,18/07/08,18/07/08,"제주특별자치도 제주시 연동 311-20","y"
653,"제주공항","제주특별자치도 제주시 공항로 2",33.5059343,126.4918604,18/07/09,18/07/09,"제주특별자치도 제주시 용담2동 2002","y"
656,"숙소","제주특별자치도 서귀포시 신천동로38번길 20",33.3442388,126.8540453,18/07/09,18/07/09,"제주특별자치도 서귀포시 성산읍 신천리 238","y"
